id_tov,Наименование,Категория,Группа,Кол-во чеков за месяц,Единица измерения,Кол-во за месяц,Среднее кол-во за месяц,Сумма продаж за месяц
91 503,"Семена ""Ромашка (Нивяник) крупный Аляска""",Овощи. Фрукты. Грибы. Зелень,Сад и Огород,7,шт,7.00,1.00,176.8
76 225,Смесь панировочная Гурмикс для приготовления хрустящей курочки 240 г,Мировые бренды,Бакалея (МБ),1,шт,1.00,1.00,176
88 760,Печенье Danesita Сливочное мини ассорти 100 г,Мировые бренды,"Сладости, Кондитерские изделия (МБ)",1,шт,1.00,1.00,175
96 132,"Салат из тунца полосатого филе ""Прованс"" ж/б, 160 г",Рыба. Морепродукты,Консервированная рыба,1,шт,1.00,1.00,175
79 071,"Приправа для шашлыка, 30 г",Бакалея,Бакалея даркстор,4,шт,5.00,1.25,175
85 152,Какао-напиток Хрутка быстрорастворимый со вкусом карамели 250 г,Мировые бренды,"Чай, Кофе (МБ)",1,шт,1.00,1.00,175
89 413,Маска для лица тканевая с сывороткой и витамином С Fabrik,Нон-Фуд,Маски для лица,3,шт,3.00,1.00,174
71 046,Смесь для выпечки Garnec Кокосовое печенье без глютена 200 г,Мировые бренды,Бакалея (МБ),1,шт,1.00,1.00,174
74 330,"Смесь семян ""Базилик зеленый и фиолетовый"" 0,4 г",Овощи. Фрукты. Грибы. Зелень,Сад и Огород,9,шт,9.00,1.00,171
47 650,Чай зеленый Maitre de The имбирь лемонграсс и цедра апельсина пакетированный 20х2 г,Мировые бренды,"Чай, Кофе (МБ)",1,шт,1.00,1.00,170
64 799,Лимонная кислота Волшебное Дерево 50 г,Мировые бренды,Бакалея (МБ),2,шт,2.00,1.00,170
84 718,"Йогурт ""Черная смородина"" 5%",Молочная Продукция,Йогурты ложковые,2,шт,3.00,1.50,168.2
61 594,Салат из моркови с сыром,Кулинария,Салаты,2,шт,2.00,1.00,166
91 530,"Семена ""Бархатцы отклоненные махровые Кармен""",Овощи. Фрукты. Грибы. Зелень,Сад и Огород,5,шт,7.00,1.40,165.6
95 861,"Открытка ""Самые яркие моменты жизни впереди""",Добрая полка,ДП_Непищевые,2,шт,2.00,1.00,165.3
79 952,"Подушечки с халвой, 220 г",Бакалея,Бакалея даркстор,1,шт,1.00,1.00,165
80 527,Папка для акварели А4 Гамма Студия 15 листов,Мировые бренды,Канцтовары (МБ),1,шт,1.00,1.00,165
79 950,"Подушечки со сгущенным молоком, 220 г",Бакалея,Бакалея даркстор,1,шт,1.00,1.00,165
23 173,Микс из проростков №1,Овощи. Фрукты. Грибы. Зелень,Микрозелень и проростки,1,шт,1.00,1.00,163
86 518,"Сырники ""В самое сердце"" ассорти манго и яблоко, зам.",Замороженные п/ф,Сырники без начинки зам,1,шт,1.00,1.00,162
83 204,Треска Меридиан Атлантическая филе-кусок с кожей отварная в желе 200 г,Мировые бренды,Гастрономия Рыба (МБ),1,шт,1.00,1.00,162
68 263,Геркулес Русский продукт Ассорти клубника абрикос вишня 210 г,Мировые бренды,Бакалея (МБ),1,шт,1.00,1.00,161
82 019,"Мармелад неглазированный со вкусом ПЕРСИКА, ВЕС",Отдел без упаковки,Сыпучие сладости в фантике,1,кг,0.23,0.23,160.74
79 958,"Чипсы из хурмы, 25 г",Бакалея,Бакалея даркстор,2,шт,2.00,1.00,160
67 852,Какао Чукка растворимое 130 г,Мировые бренды,"Чай, Кофе (МБ)",1,шт,1.00,1.00,159
61 697,Полотенца бумажные Veiro Classic с тиснением 2-слойные 2 рулона,Мировые бренды,Средства гигиены (МБ),1,шт,1.00,1.00,159
41 017,Средство дезинфицирующее Акваклин 100 мл,Мировые бренды,Бытовая химия (МБ),2,шт,2.00,1.00,158
85 085,"Прокладки гигиенические ""Intensive"" TopBeauty Paris, 11шт",Нон-Фуд,Прокладки и Тампоны,1,шт,1.00,1.00,157
69 201,Макаронные изделия Старооскольские Перья 400 г,Мировые бренды,Бакалея (МБ),2,шт,2.00,1.00,150
97 661,Раскраска Listoff Динозаврики А5+ 8 листов на скрепке,Мировые бренды,Канцтовары (МБ),2,шт,2.00,1.00,150
99 619,Икра рыбная Le Mare с кунжутом и соевым соусом 165 г,Мировые бренды,Гастрономия Рыба (МБ),1,шт,1.00,1.00,149
77 774,Сочень с творогом Хлебный Дом замороженный 220 г,Мировые бренды,Замороженные продукты (МБ),1,шт,1.00,1.00,149
97 634,Тетрадь общая Listoff Цвет настроения А5 96 листов в клетку на скрепке,Мировые бренды,Канцтовары (МБ),1,шт,1.00,1.00,145
66 319,Корм влажный для собак Cesar тушеная телятина с овощами 85 г,Мировые бренды,Зоотовары (МБ),2,шт,3.00,1.50,144
97 429,Набор для выращивания микрозелени Азиатская СМЕСЬ 6 г АСТ,Овощи. Фрукты. Грибы. Зелень,Сад и Огород,1,шт,1.00,1.00,143
97 865,Карандаш чернографитный Attache Selection Galactic HB круглый заточенный в ассортименте 1 шт,Мировые бренды,Канцтовары (МБ),3,шт,8.00,2.67,140
63 285,Кальмар рубленый с креветкой Балтийский берег в сливочном соусе 150 г,Мировые бренды,Гастрономия Рыба (МБ),1,шт,1.00,1.00,139
89 513,Пакет подарочный Meshu Monocolor Indigo 26х32х12 см матовая ламинация,Мировые бренды,Канцтовары (МБ),1,шт,1.00,1.00,139
85 807,Пюре мясное Heinz Сливочная курочка с овощами с 8 месяцев 115 г,Мировые бренды,Детские товары Фуд (МБ),1,шт,1.00,1.00,139
80 835,Корректирующий карандаш Attache 8 мл,Мировые бренды,Канцтовары (МБ),2,шт,2.00,1.00,138
79 733,"Пазл мягкий А5 ""Времена года"", 12 элементов",Нон-Фуд,Детские игры,1,шт,1.00,1.00,138
90 694,"Напиток ""Зеленый Чай. Молочный Улун""",РНД,Напитки (РНД),1,шт,1.00,1.00,137
97 653,Цветная бумага мелованная Listoff Серфер на каникулах двухсторонняя 10 листов 10 цветов,Мировые бренды,Канцтовары (МБ),1,шт,1.00,1.00,135
79 150,"Лимонад ""Крем-Сода"" 500 мл_РП",Региональная полка СПб,Напитки (РПС),1,шт,1.00,1.00,135
80 532,Блокнот BG Для конференций на гребне А6 серый 60 листов,Мировые бренды,Канцтовары (МБ),3,шт,3.00,1.00,135
40 593,Рис Макфа длиннозерновой шлифованный 400 г,Мировые бренды,Бакалея (МБ),1,шт,1.00,1.00,135
86 378,"Лакомство для собак ""Печенье для обучения""",Нон-Фуд,Лакомства для животных,1,шт,1.00,1.00,135
96 886,Пюре фруктовое Heinz наливное яблочко с 4 месяцев 80 г,Мировые бренды,Детские товары Фуд (МБ),2,шт,2.00,1.00,134
